ID,CTYNAME,SEX,AGEGRP,IMPRACE,Asian,Black,Latino,Native American,Other,White,RESPOP,,
HM64,Hennepin County,M,6,4,1,0,1,0,0,0,50,,
HM65,Hennepin County,M,6,5,0,0,1,0,1,0,16,,
HM66,Hennepin County,M,6,6,0,0,1,0,0,0,46,,
HM67,Hennepin County,M,6,7,0,0,1,1,0,1,77,,
HM68,Hennepin County,M,6,8,1,0,1,0,0,1,19,,
HM69,Hennepin County,M,6,9,0,0,1,0,1,1,3,,
HM610,Hennepin County,M,6,10,0,1,1,1,0,0,7,,
HM611,Hennepin County,M,6,11,1,1,1,0,0,0,1,,
HM612,Hennepin County,M,6,12,0,1,1,0,1,0,1,,
HM613,Hennepin County,M,6,13,1,0,1,1,0,0,2,,
HM615,Hennepin County,M,6,15,1,0,1,0,1,0,1,,
HM616,Hennepin County,M,6,16,0,1,1,1,0,1,22,,
HM617,Hennepin County,M,6,17,1,1,1,0,0,1,2,,
HM619,Hennepin County,M,6,19,0,0,1,1,0,1,1,,
HM620,Hennepin County,M,6,20,0,0,1,1,1,1,1,,
HM626,Hennepin County,M,6,26,1,1,1,1,0,1,2,,
HM628,Hennepin County,M,6,28,1,1,1,0,1,1,1,,
HM631,Hennepin County,M,6,31,1,1,1,1,1,1,2,,
HM71,Hennepin County,M,7,1,0,0,1,0,0,1,3962,,
HM72,Hennepin County,M,7,2,0,1,1,0,0,0,228,,
HM73,Hennepin County,M,7,3,0,0,1,1,0,0,321,,
HM74,Hennepin County,M,7,4,1,0,1,0,0,0,41,,
HM75,Hennepin County,M,7,5,0,0,1,0,1,0,19,,
HM76,Hennepin County,M,7,6,0,0,1,0,0,0,67,,
HM77,Hennepin County,M,7,7,0,0,1,1,0,1,73,,
HM78,Hennepin County,M,7,8,1,0,1,0,0,1,16,,
HM79,Hennepin County,M,7,9,0,0,1,0,1,1,6,,
HM710,Hennepin County,M,7,10,0,1,1,1,0,0,7,,
HM711,Hennepin County,M,7,11,1,1,1,0,0,0,1,,
HM714,Hennepin County,M,7,14,0,0,1,1,1,0,1,,
HM715,Hennepin County,M,7,15,1,0,1,0,1,0,6,,
HM716,Hennepin County,M,7,16,0,1,1,1,0,1,14,,
HM719,Hennepin County,M,7,19,0,0,1,1,0,1,1,,
HM723,Hennepin County,M,7,23,0,1,1,1,1,0,1,,
HM726,Hennepin County,M,7,26,1,1,1,1,0,1,2,,
HM727,Hennepin County,M,7,27,0,1,1,1,1,1,1,,
HM728,Hennepin County,M,7,28,1,1,1,0,1,1,1,,
HM81,Hennepin County,M,8,1,0,0,1,0,0,1,3279,,
HM82,Hennepin County,M,8,2,0,1,1,0,0,0,174,,
HM83,Hennepin County,M,8,3,0,0,1,1,0,0,219,,
HM84,Hennepin County,M,8,4,1,0,1,0,0,0,40,,
HM85,Hennepin County,M,8,5,0,0,1,0,1,0,17,,
HM86,Hennepin County,M,8,6,0,0,1,0,0,0,48,,
HM87,Hennepin County,M,8,7,0,0,1,1,0,1,38,,
HM88,Hennepin County,M,8,8,1,0,1,0,0,1,16,,
HM89,Hennepin County,M,8,9,0,0,1,0,1,1,2,,
HM810,Hennepin County,M,8,10,0,1,1,1,0,0,5,,
HM816,Hennepin County,M,8,16,0,1,1,1,0,1,17,,
HM819,Hennepin County,M,8,19,0,0,1,1,0,1,1,,
HM91,Hennepin County,M,9,1,0,0,1,0,0,1,2239,,
HM92,Hennepin County,M,9,2,0,1,1,0,0,0,133,,
HM93,Hennepin County,M,9,3,0,0,1,1,0,0,155,,
HM94,Hennepin County,M,9,4,1,0,1,0,0,0,33,,
HM95,Hennepin County,M,9,5,0,0,1,0,1,0,14,,
HM96,Hennepin County,M,9,6,0,0,1,0,0,0,21,,
HM97,Hennepin County,M,9,7,0,0,1,1,0,1,37,,
HM98,Hennepin County,M,9,8,1,0,1,0,0,1,11,,
HM99,Hennepin County,M,9,9,0,0,1,0,1,1,2,,
HM910,Hennepin County,M,9,10,0,1,1,1,0,0,2,,
HM912,Hennepin County,M,9,12,0,1,1,0,1,0,2,,
HM913,Hennepin County,M,9,13,1,0,1,1,0,0,2,,
HM914,Hennepin County,M,9,14,0,0,1,1,1,0,2,,
HM915,Hennepin County,M,9,15,1,0,1,0,1,0,1,,
HM916,Hennepin County,M,9,16,0,1,1,1,0,1,11,,
HM917,Hennepin County,M,9,17,1,1,1,0,0,1,1,,
HM926,Hennepin County,M,9,26,1,1,1,1,0,1,1,,
HM101,Hennepin County,M,10,1,0,0,1,0,0,1,1647,,
HM102,Hennepin County,M,10,2,0,1,1,0,0,0,108,,
HM103,Hennepin County,M,10,3,0,0,1,1,0,0,91,,
HM104,Hennepin County,M,10,4,1,0,1,0,0,0,20,,
HM105,Hennepin County,M,10,5,0,0,1,0,1,0,9,,
HM106,Hennepin County,M,10,6,0,0,1,0,0,0,15,,
HM107,Hennepin County,M,10,7,0,0,1,1,0,1,37,,
HM108,Hennepin County,M,10,8,1,0,1,0,0,1,9,,
HM1010,Hennepin County,M,10,10,0,1,1,1,0,0,4,,
HM1011,Hennepin County,M,10,11,1,1,1,0,0,0,2,,
HM1012,Hennepin County,M,10,12,0,1,1,0,1,0,1,,
HM1014,Hennepin County,M,10,14,0,0,1,1,1,0,1,,
HM1016,Hennepin County,M,10,16,0,1,1,1,0,1,11,,
HM1021,Hennepin County,M,10,21,1,0,1,0,1,1,2,,
HM1031,Hennepin County,M,10,31,1,1,1,1,1,1,2,,
HM111,Hennepin County,M,11,1,0,0,1,0,0,1,1073,,
HM112,Hennepin County,M,11,2,0,1,1,0,0,0,84,,
HM113,Hennepin County,M,11,3,0,0,1,1,0,0,87,,
HM114,Hennepin County,M,11,4,1,0,1,0,0,0,22,,
HM115,Hennepin County,M,11,5,0,0,1,0,1,0,4,,
HM116,Hennepin County,M,11,6,0,0,1,0,0,0,11,,
HM117,Hennepin County,M,11,7,0,0,1,1,0,1,10,,
HM118,Hennepin County,M,11,8,1,0,1,0,0,1,4,,
HM119,Hennepin County,M,11,9,0,0,1,0,1,1,1,,
HM1110,Hennepin County,M,11,10,0,1,1,1,0,0,8,,
HM1113,Hennepin County,M,11,13,1,0,1,1,0,0,2,,
HM1116,Hennepin County,M,11,16,0,1,1,1,0,1,4,,
HM1124,Hennepin County,M,11,24,1,1,1,0,1,0,1,,
HM121,Hennepin County,M,12,1,0,0,1,0,0,1,681,,
HM122,Hennepin County,M,12,2,0,1,1,0,0,0,59,,
HM123,Hennepin County,M,12,3,0,0,1,1,0,0,52,,
HM124,Hennepin County,M,12,4,1,0,1,0,0,0,13,,
HM126,Hennepin County,M,12,6,0,0,1,0,0,0,3,,
HM127,Hennepin County,M,12,7,0,0,1,1,0,1,10,,
HM128,Hennepin County,M,12,8,1,0,1,0,0,1,3,,
HM129,Hennepin County,M,12,9,0,0,1,0,1,1,2,,
HM1210,Hennepin County,M,12,10,0,1,1,1,0,0,2,,
HM1213,Hennepin County,M,12,13,1,0,1,1,0,0,2,,
HM1216,Hennepin County,M,12,16,0,1,1,1,0,1,3,,
HM1217,Hennepin County,M,12,17,1,1,1,0,0,1,1,,
HM1231,Hennepin County,M,12,31,1,1,1,1,1,1,1,,
HM131,Hennepin County,M,13,1,0,0,1,0,0,1,422,,
HM132,Hennepin County,M,13,2,0,1,1,0,0,0,21,,
HM133,Hennepin County,M,13,3,0,0,1,1,0,0,35,,
HM134,Hennepin County,M,13,4,1,0,1,0,0,0,3,,
HM135,Hennepin County,M,13,5,0,0,1,0,1,0,2,,
HM136,Hennepin County,M,13,6,0,0,1,0,0,0,5,,
HM137,Hennepin County,M,13,7,0,0,1,1,0,1,8,,
HM138,Hennepin County,M,13,8,1,0,1,0,0,1,2,,
HM1311,Hennepin County,M,13,11,1,1,1,0,0,0,1,,
HM1313,Hennepin County,M,13,13,1,0,1,1,0,0,1,,
HM1315,Hennepin County,M,13,15,1,0,1,0,1,0,1,,
HM1316,Hennepin County,M,13,16,0,1,1,1,0,1,1,,
HM1317,Hennepin County,M,13,17,1,1,1,0,0,1,1,,
HM1321,Hennepin County,M,13,21,1,0,1,0,1,1,1,,
HM1331,Hennepin County,M,13,31,1,1,1,1,1,1,1,,
HM141,Hennepin County,M,14,1,0,0,1,0,0,1,226,,
HM142,Hennepin County,M,14,2,0,1,1,0,0,0,21,,
HM143,Hennepin County,M,14,3,0,0,1,1,0,0,10,,
HM144,Hennepin County,M,14,4,1,0,1,0,0,0,6,,
HM146,Hennepin County,M,14,6,0,0,1,0,0,0,3,,
HM147,Hennepin County,M,14,7,0,0,1,1,0,1,4,,
HM1413,Hennepin County,M,14,13,1,0,1,1,0,0,1,,
HM1422,Hennepin County,M,14,22,1,1,1,1,0,0,1,,
HM151,Hennepin County,M,15,1,0,0,1,0,0,1,130,,
HM152,Hennepin County,M,15,2,0,1,1,0,0,0,12,,
HM153,Hennepin County,M,15,3,0,0,1,1,0,0,7,,
HM154,Hennepin County,M,15,4,1,0,1,0,0,0,2,,
HM157,Hennepin County,M,15,7,0,0,1,1,0,1,2,,
HM159,Hennepin County,M,15,9,0,0,1,0,1,1,1,,
HM161,Hennepin County,M,16,1,0,0,1,0,0,1,97,,
HM162,Hennepin County,M,16,2,0,1,1,0,0,0,16,,
HM163,Hennepin County,M,16,3,0,0,1,1,0,0,6,,
HM164,Hennepin County,M,16,4,1,0,1,0,0,0,2,,
HM1616,Hennepin County,M,16,16,0,1,1,1,0,1,2,,
HM1619,Hennepin County,M,16,19,0,0,1,1,0,1,1,,
HM171,Hennepin County,M,17,1,0,0,1,0,0,1,45,,
HM172,Hennepin County,M,17,2,0,1,1,0,0,0,5,,
HM173,Hennepin County,M,17,3,0,0,1,1,0,0,3,,
HM174,Hennepin County,M,17,4,1,0,1,0,0,0,2,,
HM176,Hennepin County,M,17,6,0,0,1,0,0,0,1,,
HM181,Hennepin County,M,18,1,0,0,1,0,0,1,44,,
HM182,Hennepin County,M,18,2,0,1,1,0,0,0,5,,
HM183,Hennepin County,M,18,3,0,0,1,1,0,0,2,,
HM184,Hennepin County,M,18,4,1,0,1,0,0,0,1,,
HM186,Hennepin County,M,18,6,0,0,1,0,0,0,1,,
HM1811,Hennepin County,M,18,11,1,1,1,0,0,0,1,,
HF11,Hennepin County,F,1,1,0,0,0,0,0,1,19133,,
HF12,Hennepin County,F,1,2,0,1,0,0,0,0,7068,,
HF13,Hennepin County,F,1,3,0,0,0,1,0,0,363,,
HF14,Hennepin County,F,1,4,1,0,0,0,0,0,3099,,
HF15,Hennepin County,F,1,5,0,0,0,0,1,0,12,,
HF16,Hennepin County,F,1,6,0,0,0,0,0,0,1234,,
HF17,Hennepin County,F,1,7,0,0,0,1,0,1,178,,
HF18,Hennepin County,F,1,8,1,0,0,0,0,1,791,,
HF19,Hennepin County,F,1,9,0,0,0,0,1,1,5,,
HF110,Hennepin County,F,1,10,0,1,0,1,0,0,114,,
HF111,Hennepin County,F,1,11,1,1,0,0,0,0,96,,
HF112,Hennepin County,F,1,12,0,1,0,0,1,0,8,,
HF113,Hennepin County,F,1,13,1,0,0,1,0,0,17,,
HF114,Hennepin County,F,1,14,0,0,0,1,1,0,1,,
HF115,Hennepin County,F,1,15,1,0,0,0,1,0,9,,
HF116,Hennepin County,F,1,16,0,1,0,1,0,1,155,,
HF117,Hennepin County,F,1,17,1,1,0,0,0,1,35,,
HF118,Hennepin County,F,1,18,0,1,0,0,1,1,7,,
HF119,Hennepin County,F,1,19,0,0,0,1,0,1,6,,
HF121,Hennepin County,F,1,21,1,0,0,0,1,1,14,,
HF122,Hennepin County,F,1,22,1,1,0,1,0,0,5,,
HF126,Hennepin County,F,1,26,1,1,0,1,0,1,8,,
HF127,Hennepin County,F,1,27,0,1,0,1,1,1,1,,
HF128,Hennepin County,F,1,28,1,1,0,0,1,1,5,,
HF21,Hennepin County,F,2,1,0,0,0,0,0,1,19536,,
HF22,Hennepin County,F,2,2,0,1,0,0,0,0,6381,,
HF23,Hennepin County,F,2,3,0,0,0,1,0,0,330,,
HF24,Hennepin County,F,2,4,1,0,0,0,0,0,2871,,
HF25,Hennepin County,F,2,5,0,0,0,0,1,0,13,,
HF26,Hennepin County,F,2,6,0,0,0,0,0,0,1101,,
HF27,Hennepin County,F,2,7,0,0,0,1,0,1,160,,
HF28,Hennepin County,F,2,8,1,0,0,0,0,1,615,,
HF29,Hennepin County,F,2,9,0,0,0,0,1,1,11,,
HF210,Hennepin County,F,2,10,0,1,0,1,0,0,106,,
HF211,Hennepin County,F,2,11,1,1,0,0,0,0,62,,
HF212,Hennepin County,F,2,12,0,1,0,0,1,0,7,,
HF213,Hennepin County,F,2,13,1,0,0,1,0,0,7,,
HF214,Hennepin County,F,2,14,0,0,0,1,1,0,1,,
HF215,Hennepin County,F,2,15,1,0,0,0,1,0,3,,
HF216,Hennepin County,F,2,16,0,1,0,1,0,1,140,,
HF217,Hennepin County,F,2,17,1,1,0,0,0,1,32,,
HF218,Hennepin County,F,2,18,0,1,0,0,1,1,3,,
HF219,Hennepin County,F,2,19,0,0,0,1,0,1,9,,
HF221,Hennepin County,F,2,21,1,0,0,0,1,1,5,,
HF222,Hennepin County,F,2,22,1,1,0,1,0,0,1,,
HF224,Hennepin County,F,2,24,1,1,0,0,1,0,5,,
HF226,Hennepin County,F,2,26,1,1,0,1,0,1,6,,
HF228,Hennepin County,F,2,28,1,1,0,0,1,1,1,,
HF231,Hennepin County,F,2,31,1,1,0,1,1,1,1,,
HF31,Hennepin County,F,3,1,0,0,0,0,0,1,20151,,
HF32,Hennepin County,F,3,2,0,1,0,0,0,0,5741,,
HF33,Hennepin County,F,3,3,0,0,0,1,0,0,342,,
HF34,Hennepin County,F,3,4,1,0,0,0,0,0,2656,,
HF35,Hennepin County,F,3,5,0,0,0,0,1,0,15,,
HF36,Hennepin County,F,3,6,0,0,0,0,0,0,970,,
HF37,Hennepin County,F,3,7,0,0,0,1,0,1,151,,
HF38,Hennepin County,F,3,8,1,0,0,0,0,1,380,,
HF39,Hennepin County,F,3,9,0,0,0,0,1,1,14,,
HF310,Hennepin County,F,3,10,0,1,0,1,0,0,82,,
HF311,Hennepin County,F,3,11,1,1,0,0,0,0,61,,
HF312,Hennepin County,F,3,12,0,1,0,0,1,0,6,,
HF313,Hennepin County,F,3,13,1,0,0,1,0,0,4,,
HF314,Hennepin County,F,3,14,0,0,0,1,1,0,1,,
HF315,Hennepin County,F,3,15,1,0,0,0,1,0,6,,
HF316,Hennepin County,F,3,16,0,1,0,1,0,1,113,,
HF317,Hennepin County,F,3,17,1,1,0,0,0,1,25,,
HF318,Hennepin County,F,3,18,0,1,0,0,1,1,2,,
HF319,Hennepin County,F,3,19,0,0,0,1,0,1,3,,
HF321,Hennepin County,F,3,21,1,0,0,0,1,1,2,,
HF322,Hennepin County,F,3,22,1,1,0,1,0,0,1,,
HF324,Hennepin County,F,3,24,1,1,0,0,1,0,1,,
HF326,Hennepin County,F,3,26,1,1,0,1,0,1,5,,
HF327,Hennepin County,F,3,27,0,1,0,1,1,1,1,,
HF328,Hennepin County,F,3,28,1,1,0,0,1,1,1,,
HF331,Hennepin County,F,3,31,1,1,0,1,1,1,1,,
HF41,Hennepin County,F,4,1,0,0,0,0,0,1,21938,,
HF42,Hennepin County,F,4,2,0,1,0,0,0,0,5943,,
HF43,Hennepin County,F,4,3,0,0,0,1,0,0,424,,
HF44,Hennepin County,F,4,4,1,0,0,0,0,0,2820,,
HF45,Hennepin County,F,4,5,0,0,0,0,1,0,24,,
HF46,Hennepin County,F,4,6,0,0,0,0,0,0,787,,
HF47,Hennepin County,F,4,7,0,0,0,1,0,1,181,,
HF48,Hennepin County,F,4,8,1,0,0,0,0,1,329,,
HF49,Hennepin County,F,4,9,0,0,0,0,1,1,12,,
HF410,Hennepin County,F,4,10,0,1,0,1,0,0,111,,
HF411,Hennepin County,F,4,11,1,1,0,0,0,0,32,,
HF412,Hennepin County,F,4,12,0,1,0,0,1,0,9,,
HF413,Hennepin County,F,4,13,1,0,0,1,0,0,6,,
HF415,Hennepin County,F,4,15,1,0,0,0,1,0,13,,
HF416,Hennepin County,F,4,16,0,1,0,1,0,1,144,,
HF417,Hennepin County,F,4,17,1,1,0,0,0,1,21,,
HF418,Hennepin County,F,4,18,0,1,0,0,1,1,2,,
HF419,Hennepin County,F,4,19,0,0,0,1,0,1,7,,
HF421,Hennepin County,F,4,21,1,0,0,0,1,1,7,,
HF422,Hennepin County,F,4,22,1,1,0,1,0,0,1,,
HF424,Hennepin County,F,4,24,1,1,0,0,1,0,1,,
HF426,Hennepin County,F,4,26,1,1,0,1,0,1,5,,
HF427,Hennepin County,F,4,27,0,1,0,1,1,1,1,,
HF51,Hennepin County,F,5,1,0,0,0,0,0,1,28118,,
HF52,Hennepin County,F,5,2,0,1,0,0,0,0,5910,,
HF53,Hennepin County,F,5,3,0,0,0,1,0,0,453,,
HF54,Hennepin County,F,5,4,1,0,0,0,0,0,3578,,
HF55,Hennepin County,F,5,5,0,0,0,0,1,0,31,,
HF56,Hennepin County,F,5,6,0,0,0,0,0,0,570,,
HF57,Hennepin County,F,5,7,0,0,0,1,0,1,207,,
HF58,Hennepin County,F,5,8,1,0,0,0,0,1,300,,
HF59,Hennepin County,F,5,9,0,0,0,0,1,1,14,,
HF510,Hennepin County,F,5,10,0,1,0,1,0,0,88,,
HF511,Hennepin County,F,5,11,1,1,0,0,0,0,23,,
HF512,Hennepin County,F,5,12,0,1,0,0,1,0,11,,
HF513,Hennepin County,F,5,13,1,0,0,1,0,0,14,,
HF514,Hennepin County,F,5,14,0,0,0,1,1,0,1,,
HF515,Hennepin County,F,5,15,1,0,0,0,1,0,12,,
HF516,Hennepin County,F,5,16,0,1,0,1,0,1,107,,
HF517,Hennepin County,F,5,17,1,1,0,0,0,1,11,,
HF518,Hennepin County,F,5,18,0,1,0,0,1,1,2,,
HF519,Hennepin County,F,5,19,0,0,0,1,0,1,10,,
HF520,Hennepin County,F,5,20,0,0,0,1,1,1,1,,
HF521,Hennepin County,F,5,21,1,0,0,0,1,1,12,,
HF522,Hennepin County,F,5,22,1,1,0,1,0,0,2,,
HF526,Hennepin County,F,5,26,1,1,0,1,0,1,5,,
HF531,Hennepin County,F,5,31,1,1,0,1,1,1,2,,
HF61,Hennepin County,F,6,1,0,0,0,0,0,1,34271,,
HF62,Hennepin County,F,6,2,0,1,0,0,0,0,6370,,
HF63,Hennepin County,F,6,3,0,0,0,1,0,0,436,,
HF64,Hennepin County,F,6,4,1,0,0,0,0,0,4558,,
HF65,Hennepin County,F,6,5,0,0,0,0,1,0,34,,
HF66,Hennepin County,F,6,6,0,0,0,0,0,0,434,,
HF67,Hennepin County,F,6,7,0,0,0,1,0,1,257,,
HF68,Hennepin County,F,6,8,1,0,0,0,0,1,314,,
HF69,Hennepin County,F,6,9,0,0,0,0,1,1,11,,
HF610,Hennepin County,F,6,10,0,1,0,1,0,0,71,,
HF611,Hennepin County,F,6,11,1,1,0,0,0,0,29,,
HF612,Hennepin County,F,6,12,0,1,0,0,1,0,11,,
HF613,Hennepin County,F,6,13,1,0,0,1,0,0,5,,
HF614,Hennepin County,F,6,14,0,0,0,1,1,0,1,,
HF615,Hennepin County,F,6,15,1,0,0,0,1,0,17,,
HF616,Hennepin County,F,6,16,0,1,0,1,0,1,80,,
HF617,Hennepin County,F,6,17,1,1,0,0,0,1,6,,
HF618,Hennepin County,F,6,18,0,1,0,0,1,1,1,,
HF619,Hennepin County,F,6,19,0,0,0,1,0,1,5,,
HF621,Hennepin County,F,6,21,1,0,0,0,1,1,9,,
HF623,Hennepin County,F,6,23,0,1,0,1,1,0,1,,
HF624,Hennepin County,F,6,24,1,1,0,0,1,0,1,,
HF627,Hennepin County,F,6,27,0,1,0,1,1,1,1,,
HF629,Hennepin County,F,6,29,1,0,0,1,1,1,1,,
HF71,Hennepin County,F,7,1,0,0,0,0,0,1,28158,,
HF72,Hennepin County,F,7,2,0,1,0,0,0,0,5372,,
HF73,Hennepin County,F,7,3,0,0,0,1,0,0,376,,
HF74,Hennepin County,F,7,4,1,0,0,0,0,0,3770,,
HF75,Hennepin County,F,7,5,0,0,0,0,1,0,20,,
HF76,Hennepin County,F,7,6,0,0,0,0,0,0,322,,
HF77,Hennepin County,F,7,7,0,0,0,1,0,1,196,,
HF78,Hennepin County,F,7,8,1,0,0,0,0,1,250,,
HF79,Hennepin County,F,7,9,0,0,0,0,1,1,14,,
HF710,Hennepin County,F,7,10,0,1,0,1,0,0,60,,
HF711,Hennepin County,F,7,11,1,1,0,0,0,0,21,,
HF712,Hennepin County,F,7,12,0,1,0,0,1,0,9,,
HF713,Hennepin County,F,7,13,1,0,0,1,0,0,11,,
HF715,Hennepin County,F,7,15,1,0,0,0,1,0,13,,
HF716,Hennepin County,F,7,16,0,1,0,1,0,1,66,,
HF717,Hennepin County,F,7,17,1,1,0,0,0,1,9,,
HF718,Hennepin County,F,7,18,0,1,0,0,1,1,1,,
HF719,Hennepin County,F,7,19,0,0,0,1,0,1,3,,
HF721,Hennepin County,F,7,21,1,0,0,0,1,1,6,,
HF722,Hennepin County,F,7,22,1,1,0,1,0,0,1,,
HF723,Hennepin County,F,7,23,0,1,0,1,1,0,2,,
HF724,Hennepin County,F,7,24,1,1,0,0,1,0,2,,
HF726,Hennepin County,F,7,26,1,1,0,1,0,1,2,,
HF727,Hennepin County,F,7,27,0,1,0,1,1,1,1,,
HF81,Hennepin County,F,8,1,0,0,0,0,0,1,25124,,
HF82,Hennepin County,F,8,2,0,1,0,0,0,0,5021,,
HF83,Hennepin County,F,8,3,0,0,0,1,0,0,308,,
HF84,Hennepin County,F,8,4,1,0,0,0,0,0,3194,,
HF85,Hennepin County,F,8,5,0,0,0,0,1,0,24,,
HF86,Hennepin County,F,8,6,0,0,0,0,0,0,245,,
HF87,Hennepin County,F,8,7,0,0,0,1,0,1,126,,
HF88,Hennepin County,F,8,8,1,0,0,0,0,1,186,,
HF89,Hennepin County,F,8,9,0,0,0,0,1,1,11,,
HF810,Hennepin County,F,8,10,0,1,0,1,0,0,48,,
HF811,Hennepin County,F,8,11,1,1,0,0,0,0,29,,
HF812,Hennepin County,F,8,12,0,1,0,0,1,0,8,,
HF813,Hennepin County,F,8,13,1,0,0,1,0,0,6,,
HF814,Hennepin County,F,8,14,0,0,0,1,1,0,1,,
HF815,Hennepin County,F,8,15,1,0,0,0,1,0,11,,
HF816,Hennepin County,F,8,16,0,1,0,1,0,1,66,,
HF817,Hennepin County,F,8,17,1,1,0,0,0,1,3,,
HF819,Hennepin County,F,8,19,0,0,0,1,0,1,1,,
HF821,Hennepin County,F,8,21,1,0,0,0,1,1,3,,
HF822,Hennepin County,F,8,22,1,1,0,1,0,0,2,,
HF824,Hennepin County,F,8,24,1,1,0,0,1,0,3,,
HF826,Hennepin County,F,8,26,1,1,0,1,0,1,2,,
HF829,Hennepin County,F,8,29,1,0,0,1,1,1,1,,
HF91,Hennepin County,F,9,1,0,0,0,0,0,1,28843,,
HF92,Hennepin County,F,9,2,0,1,0,0,0,0,4501,,
HF93,Hennepin County,F,9,3,0,0,0,1,0,0,352,,
HF94,Hennepin County,F,9,4,1,0,0,0,0,0,2388,,
HF95,Hennepin County,F,9,5,0,0,0,0,1,0,17,,
HF96,Hennepin County,F,9,6,0,0,0,0,0,0,157,,
HF97,Hennepin County,F,9,7,0,0,0,1,0,1,149,,
HF98,Hennepin County,F,9,8,1,0,0,0,0,1,108,,
HF99,Hennepin County,F,9,9,0,0,0,0,1,1,5,,
HF910,Hennepin County,F,9,10,0,1,0,1,0,0,50,,
HF911,Hennepin County,F,9,11,1,1,0,0,0,0,19,,
HF912,Hennepin County,F,9,12,0,1,0,0,1,0,4,,
HF913,Hennepin County,F,9,13,1,0,0,1,0,0,2,,
HF914,Hennepin County,F,9,14,0,0,0,1,1,0,2,,
HF915,Hennepin County,F,9,15,1,0,0,0,1,0,12,,
HF916,Hennepin County,F,9,16,0,1,0,1,0,1,55,,
HF917,Hennepin County,F,9,17,1,1,0,0,0,1,5,,
HF919,Hennepin County,F,9,19,0,0,0,1,0,1,2,,
HF920,Hennepin County,F,9,20,0,0,0,1,1,1,1,,
HF921,Hennepin County,F,9,21,1,0,0,0,1,1,5,,
HF926,Hennepin County,F,9,26,1,1,0,1,0,1,1,,
HF931,Hennepin County,F,9,31,1,1,0,1,1,1,1,,
HF101,Hennepin County,F,10,1,0,0,0,0,0,1,34513,,
HF102,Hennepin County,F,10,2,0,1,0,0,0,0,4144,,
HF103,Hennepin County,F,10,3,0,0,0,1,0,0,360,,
HF104,Hennepin County,F,10,4,1,0,0,0,0,0,1895,,
HF105,Hennepin County,F,10,5,0,0,0,0,1,0,20,,
HF106,Hennepin County,F,10,6,0,0,0,0,0,0,80,,
HF107,Hennepin County,F,10,7,0,0,0,1,0,1,133,,
HF108,Hennepin County,F,10,8,1,0,0,0,0,1,90,,
HF109,Hennepin County,F,10,9,0,0,0,0,1,1,3,,
HF1010,Hennepin County,F,10,10,0,1,0,1,0,0,57,,
HF1011,Hennepin County,F,10,11,1,1,0,0,0,0,7,,
HF1012,Hennepin County,F,10,12,0,1,0,0,1,0,4,,
HF1013,Hennepin County,F,10,13,1,0,0,1,0,0,2,,
HF1015,Hennepin County,F,10,15,1,0,0,0,1,0,9,,
HF1016,Hennepin County,F,10,16,0,1,0,1,0,1,38,,
HF1019,Hennepin County,F,10,19,0,0,0,1,0,1,1,,
HF1021,Hennepin County,F,10,21,1,0,0,0,1,1,3,,
HF1023,Hennepin County,F,10,23,0,1,0,1,1,0,1,,
HF1024,Hennepin County,F,10,24,1,1,0,0,1,0,1,,
HF1026,Hennepin County,F,10,26,1,1,0,1,0,1,2,,
HF111,Hennepin County,F,11,1,0,0,0,0,0,1,36069,,
HF112,Hennepin County,F,11,2,0,1,0,0,0,0,3589,,
HF113,Hennepin County,F,11,3,0,0,0,1,0,0,337,,
HF114,Hennepin County,F,11,4,1,0,0,0,0,0,1655,,
HF115,Hennepin County,F,11,5,0,0,0,0,1,0,23,,
HF116,Hennepin County,F,11,6,0,0,0,0,0,0,62,,
HF117,Hennepin County,F,11,7,0,0,0,1,0,1,145,,
HF118,Hennepin County,F,11,8,1,0,0,0,0,1,78,,
HF119,Hennepin County,F,11,9,0,0,0,0,1,1,6,,
HF1110,Hennepin County,F,11,10,0,1,0,1,0,0,44,,
HF1111,Hennepin County,F,11,11,1,1,0,0,0,0,9,,
HF1112,Hennepin County,F,11,12,0,1,0,0,1,0,5,,
HF1113,Hennepin County,F,11,13,1,0,0,1,0,0,1,,
HF1114,Hennepin County,F,11,14,0,0,0,1,1,0,2,,
HF1115,Hennepin County,F,11,15,1,0,0,0,1,0,6,,
HF1116,Hennepin County,F,11,16,0,1,0,1,0,1,36,,
HF1117,Hennepin County,F,11,17,1,1,0,0,0,1,4,,
HF1119,Hennepin County,F,11,19,0,0,0,1,0,1,1,,
HF1121,Hennepin County,F,11,21,1,0,0,0,1,1,1,,
HF1126,Hennepin County,F,11,26,1,1,0,1,0,1,1,,
HF1129,Hennepin County,F,11,29,1,0,0,1,1,1,1,,
HF121,Hennepin County,F,12,1,0,0,0,0,0,1,33070,,
HF122,Hennepin County,F,12,2,0,1,0,0,0,0,2698,,
HF123,Hennepin County,F,12,3,0,0,0,1,0,0,237,,
HF124,Hennepin County,F,12,4,1,0,0,0,0,0,1338,,
HF125,Hennepin County,F,12,5,0,0,0,0,1,0,10,,
HF126,Hennepin County,F,12,6,0,0,0,0,0,0,32,,
HF127,Hennepin County,F,12,7,0,0,0,1,0,1,115,,
HF128,Hennepin County,F,12,8,1,0,0,0,0,1,37,,
HF129,Hennepin County,F,12,9,0,0,0,0,1,1,4,,
HF1210,Hennepin County,F,12,10,0,1,0,1,0,0,25,,
